model,price,transmission,mileage,fuelType,tax,mpg,engineSize,carAge
11,10.819578264407616,2,37,0,145,33.2,3.0,1
2,9.36691667901828,2,58398,0,20,72.4,1.6,4
2,9.710994440420677,2,2022,2,145,60.1,1.0,3
8,9.952182474074887,1,1596,0,145,49.6,1.6,1
9,9.781206917827296,2,37986,0,160,50.4,2.0,5
3,10.357679330734525,1,183,2,145,39.2,2.0,0
0,9.546669741249485,2,27496,2,150,56.5,1.4,3
11,10.819578264407616,2,31,0,145,33.2,3.0,1
9,9.740380214665977,1,21984,2,145,51.4,1.4,3
10,10.54507824618167,2,16022,2,145,34.0,3.0,2
15,10.914178959831768,2,13896,2,145,32.1,2.9,2
9,9.97966124675897,2,46066,2,145,40.4,2.0,3
2,9.975342989636555,2,6874,2,145,42.2,1.5,1
2,10.043119051621321,2,5000,0,145,52.3,1.6,1
0,9.2794932306645,1,34616,0,0,80.7,1.6,5
2,9.780811314668615,1,12666,0,145,51.4,1.6,1
3,9.94908214009452,2,10809,0,145,51.4,2.0,1
4,10.165467127635536,2,2459,2,145,39.8,2.0,1
4,10.285001439821778,2,1822,2,145,39.8,2.0,1
4,10.221613957361983,0,5000,2,145,39.8,2.0,1
9,10.202776998029625,2,10778,0,145,47.1,2.0,1
4,10.20322170601205,2,11479,2,145,39.8,2.0,1
10,10.3251540399823,2,6500,0,145,38.2,2.0,1
11,10.706295987305591,2,38,0,145,33.2,3.0,1
25,10.04107321548869,1,35000,0,20,67.3,2.0,5
5,10.868568448579715,2,2000,0,145,50.4,2.0,0
2,9.795345393916424,1,58000,0,20,70.6,1.6,4
3,10.461673747661957,1,5800,2,145,39.2,2.0,1
10,9.903387547535795,2,30649,0,200,47.1,2.0,5
9,9.76984186766621,1,21225,2,125,51.4,1.4,3
10,10.126551100650167,2,29820,0,235,42.8,3.0,5
2,9.30546871706776,1,41014,2,125,53.3,1.4,4
2,9.738023112808596,1,67000,0,0,74.3,1.6,4
5,10.798554647958657,2,19500,0,145,39.8,3.0,2
10,10.018600359636633,1,31185,0,200,47.9,2.0,3
2,9.680031452383618,1,28987,2,30,57.6,1.4,3
2,9.383873422737057,1,30899,2,145,62.8,1.0,3
10,9.598998361767967,1,63153,0,200,47.9,2.0,7
9,9.852194258148577,1,11450,2,145,51.4,1.4,2
8,9.927936232938437,2,24423,2,150,52.3,1.4,3
3,10.462817585361734,2,50,0,145,50.4,2.0,0
8,9.982483558762626,1,8000,0,145,49.6,1.6,1
8,10.20322170601205,2,5000,2,145,42.2,1.5,0
12,11.00193316064714,2,5000,0,145,32.8,3.0,1
4,10.234875457247977,2,5000,2,145,39.8,2.0,1
4,10.2396025825095,2,50,2,145,39.8,2.0,1
9,10.2396025825095,2,6000,0,145,48.7,2.0,1
5,10.064330077652958,2,11551,0,150,61.4,2.0,2
4,9.432683603119623,2,52357,0,125,60.1,2.0,5
3,9.951849053414007,2,10577,0,145,51.4,2.0,1
3,9.769384568012647,1,29955,2,150,48.7,2.0,4
10,9.846387960495555,1,42555,0,205,47.9,2.0,4
8,9.942227380852058,1,8345,0,145,47.9,1.6,1
8,9.970678802076451,2,20122,0,145,57.7,2.0,3
10,10.497642783889123,2,17503,2,145,34.0,3.0,3
11,10.768274441543168,2,21375,0,145,39.2,4.0,3
10,10.451117510824167,2,6051,0,145,38.2,2.0,1
17,10.778789609332929,2,28639,2,325,29.4,4.0,4
3,9.546098067659527,2,53340,2,30,53.3,2.0,4
5,9.72376262158944,2,69030,0,145,56.5,2.0,4
2,9.210140351973516,1,27890,0,0,74.3,1.6,5
0,9.104757609401117,1,53529,2,125,52.3,1.4,7
0,9.392495248213038,2,12277,0,0,76.3,1.6,5
10,10.373428679828658,2,250,2,150,33.2,2.0,1
10,10.373428679828658,2,65,2,150,33.2,2.0,1
2,9.790878608153474,2,42334,0,125,57.6,2.0,4
9,10.10548918009691,2,26388,2,150,40.4,2.0,2
3,9.803722464346553,1,22309,2,150,51.4,1.4,3
5,9.811536723788219,2,46331,0,150,55.4,2.0,4
10,9.88786617163317,1,29887,0,205,47.9,2.0,3
0,9.634954298923107,1,21633,2,150,47.9,1.0,2
2,10.291806501809322,2,355,2,150,34.9,2.0,1
2,9.698797679880165,2,43014,0,125,57.6,2.0,4
9,9.903387547535795,1,15449,2,145,49.6,1.4,3
0,9.305650551780507,1,23707,2,30,55.4,1.4,4
2,9.365547636278565,2,44696,0,20,70.6,1.6,4
0,9.57491403870827,1,25168,2,30,55.4,1.4,3
25,9.88786617163317,2,30499,2,165,43.5,2.0,4
9,10.385605012165374,2,14600,2,150,37.2,1.5,1
9,9.710509415553645,2,18776,0,150,55.4,2.0,5
2,9.680218993408767,2,24120,0,20,70.6,1.6,5
0,9.36717316600297,1,24015,2,0,67.3,1.0,4
2,9.852088989450127,1,9118,2,145,58.9,1.4,2
10,10.341677965256997,2,19,2,145,33.2,2.0,1
10,10.463046195981693,2,21,2,145,32.1,2.0,1
10,10.463046195981693,2,19,2,150,32.1,2.0,1
2,9.95118187839879,1,10045,2,145,42.2,1.5,2
0,9.298351249298896,1,24800,2,0,67.3,1.0,4
4,9.384209641955154,1,46783,0,20,67.3,2.0,4
0,9.32375833901174,1,17425,2,145,67.3,1.0,3
3,9.79784922051313,1,40133,0,145,62.8,2.0,3
2,9.797293356129725,1,27691,2,150,55.4,1.5,3
8,9.99811568161491,2,11126,0,145,57.7,2.0,3
2,9.786841370416807,2,26054,2,30,56.5,1.4,4
0,9.786841370416807,1,19118,2,235,39.8,2.0,4
9,10.146355296698067,2,16078,2,145,40.4,2.0,3
2,9.798015919593894,1,19349,2,30,60.1,1.4,3
3,9.903387547535795,1,13268,2,145,51.4,1.4,2
8,9.998343083548807,2,5445,0,150,47.9,1.6,1
8,9.88786617163317,1,12554,2,150,53.3,1.0,2
2,10.054877281586947,2,5665,0,150,52.3,1.6,1
8,10.221577581159291,2,4554,2,150,42.2,1.5,0
8,10.274706221915702,2,5445,2,150,42.2,1.5,0
8,10.274706221915702,2,5665,2,150,42.2,1.5,0
0,9.148358579620302,1,51445,0,0,80.7,1.6,5
4,9.444621667700849,1,46022,0,30,60.1,2.0,7
3,9.414912537704957,1,55885,0,0,74.3,2.0,4
9,9.918277638008764,2,12122,0,150,55.4,2.0,3
9,9.758346166866458,1,32155,2,150,49.6,1.4,4
3,9.602247315485496,1,32879,0,0,74.3,2.0,4
10,10.373428679828658,2,21,2,145,33.2,2.0,1
3,9.464827539570322,1,43012,0,150,55.4,2.0,6
9,9.73495055071279,2,15274,2,150,47.9,1.4,4
8,9.76984186766621,1,21941,0,145,64.2,1.6,2
3,9.12674134809987,1,60667,0,30,65.7,2.0,6
3,9.878067175189218,2,16922,0,30,65.7,2.0,4
10,9.928082599391509,2,33657,0,200,47.1,2.0,4
5,9.740850969058572,2,39333,0,20,64.2,2.0,4
5,9.892932038596612,2,43442,0,145,61.4,2.0,3
9,9.591512787515303,0,60889,0,160,50.4,2.0,5
0,9.486455808056498,1,14722,0,20,72.4,1.6,4
2,9.541297427909285,1,38146,2,30,57.6,1.4,5
5,9.70625538300642,1,52576,0,30,61.4,2.0,4
3,9.6614159913364,1,17789,2,145,52.3,1.4,3
3,9.79757132694458,1,40442,0,145,68.9,2.0,2
3,9.615672137861335,1,54654,0,145,55.4,2.0,5
0,9.392495248213038,1,20527,2,0,67.3,1.0,4
8,9.710994440420677,1,31362,0,145,64.2,1.6,3
10,10.463046195981693,2,85,2,145,32.1,2.0,1
10,10.23988835803477,2,56971,0,235,42.2,3.0,4
2,9.852088989450127,2,19588,2,30,56.5,1.4,3
2,9.878067175189218,2,14413,2,145,56.5,1.5,3
3,9.76984186766621,1,17288,2,145,52.3,1.4,2
9,10.0773568225151,2,20969,2,145,40.4,2.0,3
4,9.710994440420677,1,26765,0,150,54.3,2.0,4
3,10.217933262257123,2,10223,2,150,36.7,3.0,2
10,10.531962869735489,2,19443,2,145,34.0,3.0,2
8,9.947025854550612,2,14703,2,150,52.3,1.4,3
3,9.70381635740706,1,38331,0,20,68.9,2.0,3
25,9.591512787515303,1,39255,2,145,47.9,2.0,5
4,10.125830783679568,2,10147,0,145,62.8,2.0,2
9,9.728538750071586,1,39697,2,145,49.6,1.4,4
5,9.510296805303351,2,78545,0,20,67.3,2.0,4
3,9.903387547535795,1,17204,2,145,51.4,1.4,2
25,9.680218993408767,1,23065,2,145,47.9,2.0,5
3,9.81454704323948,1,23319,2,145,51.4,1.4,2
3,9.81454704323948,1,15529,2,145,50.4,1.4,2
3,9.786841370416807,2,10730,2,145,51.4,1.4,2
2,9.021598247379305,1,81457,0,0,74.3,1.6,6
25,9.132378830506472,1,67691,0,145,53.3,2.0,7
3,9.231122911158712,1,36219,2,145,49.6,1.8,7
9,9.867393944887889,1,19122,0,145,52.3,2.0,4
4,9.795345393916424,2,31661,0,125,58.9,2.0,4
0,9.132378830506472,1,61306,0,0,80.7,1.6,4
2,9.210340371976184,1,75308,0,20,68.9,2.0,4
9,9.831991550831058,2,30647,0,145,51.4,2.0,4
3,9.104868739033948,1,85782,0,30,64.2,2.0,5
0,8.987196820661973,1,92760,0,0,80.7,1.6,5
3,9.305650551780507,2,73722,0,0,72.4,2.0,4
2,8.987196820661973,1,91567,0,20,70.6,1.6,5
3,9.380083146563278,1,81171,0,125,58.9,2.0,7
2,9.0595174822416,1,90818,0,0,83.1,1.6,4
25,9.769384568012647,1,14000,2,145,47.1,1.8,3
0,9.034795799461252,1,54000,0,0,80.7,1.6,5
9,9.322775801305971,1,60000,0,150,54.3,2.0,7
2,9.366489054466115,1,33000,2,30,57.6,1.2,6
9,9.695848187757884,2,38500,2,145,47.9,1.4,3
16,10.060491301345794,2,39210,2,555,26.9,4.2,6
0,9.61547209118311,1,21796,2,30,56.5,1.4,3
9,9.740674462130217,1,34396,0,145,52.3,2.0,4
5,9.738023112808596,2,36211,0,20,64.2,2.0,4
4,9.91095956737483,2,45465,0,145,62.8,2.0,3
0,9.597641509456675,1,42255,2,235,39.8,2.0,5
9,9.852194258148577,2,15110,2,145,47.9,1.4,4
7,9.903437551286085,2,52891,0,205,47.9,3.0,5
2,9.433483923290392,1,36385,2,125,53.3,1.4,4
0,9.51044496442652,2,37231,2,30,56.5,1.4,5
9,9.817384853482716,2,30647,0,145,51.4,2.0,4
2,9.099408811268901,1,62710,0,0,74.3,1.6,5
4,9.726153537253213,2,41847,2,165,44.1,1.8,4
9,9.740968623038354,2,43740,2,145,47.9,1.4,5
2,9.433483923290392,2,49548,2,20,60.1,1.4,5
3,9.680344001221918,1,29112,0,0,74.3,2.0,4
9,9.798127036878302,1,24602,0,145,52.3,2.0,4
25,9.695848187757884,1,40402,2,145,47.1,1.8,5
0,9.301094735244646,1,48299,2,30,57.6,1.4,5
0,9.305650551780507,1,29328,2,0,67.3,1.0,4
4,9.581765987860823,2,24848,0,125,58.9,2.0,5
8,9.86775674258033,1,11349,0,145,47.9,1.6,2
2,9.852088989450127,1,12186,2,145,60.1,1.0,2
3,9.546455401949554,2,56615,0,20,70.6,2.0,4
5,9.509778075438817,2,52419,0,30,64.2,2.0,6
9,9.740674462130217,2,61260,0,160,50.4,2.0,4
2,9.349667437197281,2,39585,2,30,57.6,1.4,6
2,9.349667437197281,1,21000,0,0,74.3,1.6,4
9,9.648272670221848,1,15541,0,30,61.4,2.0,4
9,9.695848187757884,1,29841,0,125,60.1,2.0,4
4,9.60204456483431,2,52595,0,150,53.3,2.0,6
4,9.825255704266555,1,25000,0,125,57.6,2.0,4
4,9.778491062361443,1,31292,0,145,53.3,2.0,4
9,9.60177416667137,2,49652,0,150,54.3,2.0,5
5,9.903437551286085,2,15016,0,30,61.4,2.0,4
7,9.878118461185586,2,54174,0,205,47.9,3.0,5
0,9.305650551780507,1,18988,2,145,67.3,1.0,3
9,9.546098067659527,1,55735,0,160,49.6,2.0,6
9,9.860162427797754,1,25000,2,150,49.6,1.4,3
25,9.731631045589937,1,31208,2,150,47.9,2.0,5
8,9.867601273971719,1,20647,2,145,50.4,1.4,3
8,9.953705268696746,0,1342,0,145,47.9,1.6,1
4,9.412464556066316,2,65555,0,125,60.1,2.0,6
2,9.495444123413163,1,24003,2,30,54.3,1.4,6
2,9.508962384466297,1,45427,2,125,52.3,1.4,5
25,9.648466262323895,1,38908,2,145,47.1,1.8,4
10,10.448656630324574,2,21,2,145,32.1,2.0,1
25,9.47231994707559,2,42000,2,165,44.1,1.8,6
0,9.332115428902103,1,44500,0,0,80.7,1.6,5
8,10.221759448941915,2,2000,2,150,43.5,1.5,0
2,9.99857043378282,1,5000,0,145,56.5,2.0,0
3,10.69183127007966,2,4000,0,145,40.9,3.0,0
4,10.085600754292345,1,13500,0,145,64.2,2.0,2
10,9.928131383448887,0,27616,0,200,47.1,2.0,4
2,9.093244600099936,1,50262,0,0,74.3,1.6,6
0,9.348710041240954,1,45070,2,30,55.4,1.4,5
2,9.931102719569102,2,26860,2,160,44.1,2.0,4
0,9.23600811872476,1,47779,2,30,55.4,1.4,4
2,9.299266581170585,1,41683,2,20,58.9,1.4,5
4,9.721965675912738,0,39251,0,145,56.5,2.0,5
8,9.903037451255743,2,19001,0,150,57.7,2.0,3
2,9.349319399257634,2,59000,2,30,56.5,1.4,7
10,9.846440897156853,2,28931,0,205,47.9,2.0,4
0,8.981052985901483,1,53291,0,0,74.3,1.6,6
2,9.952230096524119,1,20949,2,200,40.4,2.0,3
9,9.453286550586572,1,78962,0,125,60.1,2.0,5
4,9.85166780380633,2,41215,0,30,67.3,2.0,3
0,9.205327830152639,1,24396,2,0,67.3,1.0,4
9,9.680031452383618,2,24000,2,265,36.7,2.0,6
10,10.267957039940773,2,42000,0,240,42.8,3.0,4
10,9.877913301416697,2,52000,0,205,47.1,2.0,5
9,10.518538047359652,2,2000,0,150,45.6,2.0,0
4,9.90323752128092,2,54000,0,150,67.3,2.0,3
2,9.90323752128092,1,17800,2,150,54.3,1.5,3
9,9.99857043378282,2,43000,0,150,53.3,2.0,2
0,9.305195902988862,1,45000,0,0,76.3,1.6,3
9,10.165659490817816,1,7000,2,150,40.9,1.5,0
9,9.755567422459507,1,21350,0,160,49.6,2.0,5
0,9.425451751593128,1,18200,0,0,80.7,1.6,5
10,9.792555991828847,1,40785,0,205,47.9,2.0,5
10,10.012117717061576,2,32300,0,200,47.1,2.0,4
5,9.961520583786738,2,32000,0,145,61.4,2.0,3
9,10.404111313817522,2,3000,0,145,47.1,2.0,0
4,10.404111313817522,2,2000,0,145,48.7,2.0,0
0,9.61547209118311,2,11500,2,145,57.6,1.4,3
0,9.433083843269053,1,26500,2,145,55.4,1.4,3
8,9.99857043378282,2,10544,2,145,42.8,1.5,1
11,10.819678279409949,2,39300,0,150,39.2,4.0,3
8,9.90323752128092,1,29000,2,150,49.6,1.4,3
2,9.305195902988862,1,42450,2,20,60.1,1.4,6
2,9.459697330106296,1,64278,0,30,65.7,2.0,4
3,9.818474178209172,1,30963,0,145,68.9,2.0,2
3,9.305195902988862,2,48500,0,125,58.9,2.0,6
0,9.61547209118311,1,15000,2,30,56.5,1.4,3
9,9.510074525452104,1,40000,0,165,49.6,2.0,7
9,9.784140794903562,1,32000,0,150,52.3,2.0,5
5,9.726153537253213,1,50764,0,30,61.4,2.0,4
2,9.625161575008372,1,8391,2,20,60.1,1.0,3
10,9.65162297294974,1,44735,2,235,37.7,2.0,6
9,9.710812583662682,1,16000,0,30,61.4,2.0,3
8,9.99857043378282,2,4000,2,145,42.8,1.5,1
5,10.69183127007966,0,7500,0,145,37.7,3.0,1
8,9.90323752128092,1,5000,0,145,49.6,1.6,1
10,10.518538047359652,2,2000,2,145,32.1,2.0,0
3,10.203406942652387,1,4000,2,145,42.2,2.0,0
2,9.975761701406148,1,4012,2,150,42.2,1.5,2
0,9.528794103094718,2,24914,2,20,60.1,1.4,6
0,9.287301413112312,1,55369,0,0,80.7,1.6,5
0,9.371608519572305,1,30826,2,30,55.4,1.4,5
2,9.998343083548807,2,26824,2,200,40.4,2.0,4
3,10.126231023828998,2,12126,0,150,49.6,2.0,1
0,9.680031452383618,1,23514,2,240,39.8,2.0,5
5,9.694616660508636,1,52246,0,30,58.9,2.0,4
0,9.167432870964907,1,44141,2,30,57.6,1.4,5
9,9.47231994707559,2,53000,0,200,47.9,2.0,6
3,10.404111313817522,2,2000,0,145,49.6,2.0,0
4,10.388841510328449,2,2000,2,145,39.2,2.0,0
3,10.203406942652387,1,2000,2,145,41.5,2.0,0
3,10.308785980087194,1,4000,2,145,38.2,2.0,0
3,10.404111313817522,2,2000,2,145,38.2,2.0,0
3,10.37333491957356,2,1000,2,145,40.9,2.0,0
8,9.975575628930383,1,5000,0,145,49.6,1.6,1
8,9.877913301416697,1,5000,0,145,49.6,1.6,1
9,10.221759448941915,1,6000,0,145,42.8,2.0,1
11,10.858902839094332,2,6000,0,145,33.2,3.0,1
9,9.448963494138779,2,40000,0,200,47.9,2.0,7
3,10.203406942652387,2,5100,2,145,38.2,2.0,1
11,10.388841510328449,2,30600,0,200,47.9,3.0,4
9,10.102133472249937,2,13200,2,145,40.4,2.0,3
8,9.970912528850917,1,5800,0,145,47.9,1.6,1
9,10.165659490817816,2,8300,0,145,48.7,2.0,1
8,9.877913301416697,1,4000,2,145,47.1,1.0,1
10,9.927936232938437,2,38000,0,200,47.1,2.0,4
5,9.90323752128092,1,38000,0,145,61.4,2.0,2
0,9.61547209118311,1,34000,2,145,55.4,1.4,2
0,9.528794103094718,2,24900,2,20,60.1,1.4,6
3,10.267957039940773,2,5000,0,145,54.3,2.0,1
3,10.267957039940773,2,5000,2,145,42.2,2.0,1
14,10.19597058192895,2,49000,2,300,34.9,2.5,5
3,10.192231560934287,2,5000,0,145,51.4,2.0,1
0,9.680031452383618,1,12000,2,145,58.9,1.4,3
4,10.165659490817816,2,7200,2,145,40.4,2.0,1
8,10.146237633489257,1,6500,2,145,39.2,1.5,1
8,9.940301525658844,2,15709,2,125,52.3,1.4,3
10,9.79757132694458,0,51756,0,200,47.1,2.0,4
3,9.540363284917488,1,67840,0,30,64.2,2.0,4
2,9.80890211004626,1,19517,2,145,54.3,1.5,2
3,9.651172623921639,0,35452,0,145,70.6,2.0,3
9,9.852194258148577,2,45332,2,205,40.4,2.0,4
8,9.877656792501606,2,26906,2,125,52.3,1.4,4
2,9.667765219015058,1,23631,2,30,58.9,1.4,4
0,9.284055409798464,1,38731,0,0,76.3,1.6,4
0,9.302463660851988,1,47000,2,30,55.4,1.4,5
10,9.852088989450127,2,41313,0,200,47.1,2.0,4
4,10.177134086023445,2,6500,2,145,40.4,2.0,1
2,9.769670404801788,1,21500,2,30,58.9,1.4,4
3,10.203406942652387,2,19650,2,145,38.7,3.0,3
25,9.740674462130217,1,34000,2,160,46.3,2.0,4
25,9.740674462130217,1,11000,2,145,47.1,1.8,4
10,10.085600754292345,2,34000,0,145,56.5,2.0,3
4,10.545209851103886,2,5000,2,145,36.2,2.0,1
0,9.47231994707559,1,38000,2,30,56.5,1.4,4
10,10.43396873396056,2,50000,2,145,34.0,3.0,3
10,10.976696559481702,2,4000,0,145,32.5,3.0,0
13,11.834972731598894,2,70,2,145,21.1,5.2,0
9,9.546455401949554,1,41000,0,30,61.4,2.0,5
8,9.740674462130217,2,28000,2,30,54.3,1.4,3
15,10.868473205949043,2,12000,2,145,32.1,2.9,2
5,9.877913301416697,2,47500,0,145,64.2,2.0,2
5,9.927936232938437,1,34000,0,145,61.4,2.0,3
9,10.12643108384767,1,5000,2,145,40.9,1.5,1
5,10.203406942652387,2,6000,0,145,47.9,2.0,1
8,10.203406942652387,1,5000,2,145,39.2,1.5,1
8,9.99857043378282,1,5000,0,145,47.9,1.6,1
3,10.221759448941915,2,7000,0,145,49.6,2.0,1
3,10.12643108384767,1,8000,2,145,38.2,2.0,1
3,10.177134086023445,0,7000,0,145,48.7,2.0,1
5,9.952039593118293,2,23700,0,30,61.4,3.0,4
0,9.601706555704846,2,15663,2,150,56.5,1.4,3
3,9.2093398716426,1,49441,0,30,62.8,2.0,6
2,9.740380214665977,2,19704,2,150,58.9,1.5,2
2,9.667448713236185,1,33000,2,20,60.1,1.4,5
8,10.203406942652387,1,2000,2,145,43.5,1.5,0
9,10.46296047312364,2,5000,0,145,47.1,2.0,0
5,10.645305842559727,2,6500,0,145,37.7,3.0,1
6,10.778852117797637,2,4000,0,145,35.8,3.0,1
17,10.914997550991217,0,15500,2,325,29.4,4.0,3
0,9.2557916348801,1,44330,0,0,76.3,1.6,3
25,9.708992194810465,1,41699,2,150,47.1,1.8,3
3,9.430679995957659,1,61224,0,20,70.6,2.0,4
2,9.678154105148883,1,32110,2,125,49.6,2.0,4
2,9.680031452383618,1,18939,0,20,68.9,2.0,5
2,9.680031452383618,1,18400,0,20,68.9,2.0,5
25,10.06475570013225,2,55370,2,145,40.9,2.0,3
2,9.851931065621725,1,9538,2,150,56.5,1.4,3
2,10.03889218954233,2,18972,2,150,47.9,2.0,2
2,9.433483923290392,0,49548,2,20,60.1,1.4,5
0,9.287301413112312,1,55600,0,0,80.7,1.6,5
11,10.905864233323411,2,4000,0,145,33.2,3.0,1
2,10.12643108384767,2,5000,0,145,50.4,2.0,1
4,9.877913301416697,2,19300,0,20,70.6,2.0,3
8,9.90323752128092,1,10900,2,145,52.3,1.4,2
4,10.203406942652387,1,6000,2,145,47.1,2.0,1
4,10.12643108384767,1,8000,2,145,39.8,2.0,1
4,9.680031452383618,1,32000,0,125,60.1,2.0,4
9,9.79784922051313,1,15968,2,150,49.6,1.4,3
9,9.775654181026242,2,41324,0,160,50.4,2.0,4
3,9.525151111816216,2,67227,0,145,70.6,2.0,3
9,9.671555495188839,2,44080,2,145,47.9,1.4,3
9,9.667132107249687,1,39544,2,125,51.4,1.4,3
3,9.79784922051313,1,34714,0,30,62.8,2.0,4
4,9.814601692527686,0,26498,0,145,56.5,2.0,4
8,9.88323382350886,2,32677,2,145,52.3,1.4,3
3,9.717157974344635,1,29112,0,0,74.3,2.0,4
0,9.185022563991893,1,29773,2,125,52.3,1.4,7
25,9.64633468511917,1,51400,0,30,62.8,2.0,4
10,9.99720555640988,2,62253,0,260,41.5,3.0,5
0,9.302463660851988,1,24642,2,0,67.3,1.0,4
2,9.507031738585551,1,57296,2,30,57.6,1.4,4
7,9.896966335545862,0,25406,0,160,49.6,3.0,5
9,9.814164414575925,1,28615,0,145,56.5,2.0,3
7,9.855399641729074,2,37206,2,325,29.7,4.0,7
9,10.257659366256743,1,5500,0,145,42.8,2.0,1
4,10.239745480480591,0,6000,0,145,48.7,2.0,1
5,10.325481962595504,0,7000,0,145,50.4,2.0,1
5,10.325481962595504,0,100,0,145,50.4,2.0,1
3,9.852194258148577,2,45100,2,160,45.6,2.0,3
8,10.06475570013225,0,4296,0,145,47.9,2.0,1
11,10.680516217076775,2,51187,0,300,39.2,4.0,3
3,10.184711314926863,2,9482,0,150,47.9,2.0,1
5,10.105611736626262,2,30067,2,150,47.1,1.8,2
9,9.84903136674007,1,30146,0,165,49.6,2.0,4
3,9.739791459865339,1,27954,2,150,53.3,1.4,2
9,9.975808214115753,1,20000,2,150,49.6,1.4,2
8,9.952039593118293,1,9840,2,150,42.8,1.5,1
9,9.79784922051313,1,17800,0,30,60.1,2.0,4
10,10.292145542327912,2,37500,0,240,42.8,3.0,4
4,10.043901456251342,2,14000,0,150,67.3,2.0,2
25,9.975808214115753,2,24750,2,200,40.9,2.0,4
2,10.194289752324153,2,19602,2,145,43.5,2.0,2
8,9.794788135612787,2,30522,2,150,54.3,1.4,3
2,10.020381304007627,1,6925,0,145,51.4,1.6,1
8,9.751966744894887,1,9249,0,30,64.2,1.6,3
2,9.682840881420505,1,20770,2,30,58.9,1.4,4
25,9.148145768383065,1,37856,2,205,43.5,1.8,7
25,9.867393944887889,1,9565,2,150,47.1,1.8,2
10,10.034384227337895,2,39378,0,265,41.5,3.0,5
2,9.679093219320265,1,46879,0,150,57.6,2.0,3
8,9.998343083548807,2,20241,2,145,52.3,1.4,2
10,10.544814984366276,2,16855,2,150,34.0,3.0,3
25,9.780754787153832,1,20000,2,150,47.1,1.8,4
0,9.30383071506352,1,40222,0,0,80.7,1.6,5
11,10.798554647958657,2,7915,0,150,32.8,3.0,1
2,9.79701530802561,1,23663,0,125,57.6,2.0,4
9,10.476724436423515,2,13500,0,150,45.6,2.0,1
10,10.323512811975622,2,35622,0,240,42.2,3.0,4
8,9.722565016655881,1,20852,2,150,55.4,1.0,3
25,9.660778845727078,1,45622,2,150,47.1,1.8,4
25,9.79757132694458,1,11452,2,150,47.1,1.8,3
0,9.39099387166944,1,35882,2,150,57.6,1.4,3
3,10.257659366256743,0,5000,2,145,38.2,2.0,1
3,10.714417768752456,2,6400,0,145,39.2,3.0,0
9,9.895455380838865,2,28965,0,150,52.3,2.0,4
4,10.201738576337144,2,2029,0,150,51.4,2.0,1
9,10.201367449964355,1,590,0,150,42.8,2.0,1
5,9.965992757887525,2,34029,0,30,61.4,2.0,3
5,10.328755287940472,2,9485,0,150,47.9,2.0,1
25,9.84903136674007,1,33717,0,30,62.8,2.0,4
6,10.481504425842441,2,7799,0,145,38.2,3.0,1
11,10.711747540196578,2,49233,0,300,39.2,4.0,4
5,10.126231023828998,2,38478,0,160,51.4,3.0,4
11,11.156179089908926,2,3111,0,145,30.1,4.0,0
9,9.838949031398556,1,31250,2,235,38.7,2.0,5
2,9.851931065621725,1,5000,0,145,51.4,1.6,1
2,9.867860374892977,1,5000,0,145,51.4,1.6,1
9,10.239959789157341,1,5000,0,145,42.8,2.0,1
3,10.221941283654663,1,2050,2,145,38.2,2.0,1
3,10.106224294072675,1,5000,2,145,39.2,2.0,1
8,10.054060411015502,0,1000,0,145,47.9,1.6,1
0,9.258940041812245,1,31393,2,30,57.6,1.4,5
9,10.213909111957399,1,3000,0,145,42.8,2.0,1
3,10.184145010050944,2,6212,0,150,44.8,2.0,1
0,9.988747396486952,2,6661,2,150,47.1,1.0,1
0,9.189116735524555,1,44202,2,30,55.4,1.2,6
10,10.114153582339226,2,24271,0,200,47.1,2.0,4
4,9.897972371848018,2,30385,0,160,52.3,2.0,4
3,10.616437360392252,2,2800,0,145,40.9,3.0,1
9,10.085809109330082,2,12000,2,145,48.7,1.4,2
9,10.308285771656589,2,11754,2,145,31.7,2.0,1
0,9.66128859468676,1,20552,2,200,40.4,2.0,5
7,10.491274217438248,2,11341,0,145,48.7,3.0,2
9,9.998797732340453,2,13492,2,145,47.9,1.4,2
3,9.95227771670556,2,28870,0,150,53.3,3.0,3
25,10.06475570013225,2,9812,2,205,40.9,2.0,4
8,9.836278802842678,2,36000,2,145,52.3,1.4,3
2,9.947265174882016,1,6922,0,145,51.4,1.6,1
3,9.470008697972764,1,64425,0,20,70.6,2.0,4
9,9.85166780380633,2,9106,0,145,51.4,2.0,4
8,10.020381304007627,2,8664,0,150,46.3,1.6,1
8,10.163926888594034,1,2330,2,145,43.5,1.5,0
8,9.757883578677337,1,10855,2,145,55.4,1.0,2
10,10.817074632835968,2,3272,0,145,34.5,3.0,0
4,10.270904593006762,2,100,2,145,39.8,2.0,1
8,9.84903136674007,1,4200,2,145,47.1,1.0,1
0,9.468851067127684,1,25941,2,30,55.4,1.4,4
4,9.71057005652877,1,60920,0,165,53.3,2.0,4
8,9.818855161695424,2,14208,0,145,68.9,1.6,3
3,10.665227524561685,2,5233,0,145,39.2,3.0,0
5,9.615272004478204,2,73699,0,125,58.9,3.0,5
2,9.546241016698438,2,56136,0,125,61.4,2.0,4
0,9.734477009801846,1,8768,2,150,51.4,1.0,2
2,9.062999784077473,2,70480,0,20,72.4,1.6,6
10,9.877913301416697,2,40449,0,200,47.1,2.0,4
2,9.56500329315396,1,14170,2,20,60.1,1.4,4
3,9.406729185981574,1,29825,2,125,53.3,1.4,4
